incidente,latitud,longitud,codigo_cierre,clas_con_f_alarma
Robo-Vehiculo con Violencia,19.34430003,-99.10113012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.367082,-99.089138,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49621004,-99.15900012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46135997,-99.12638988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49722002,-99.06703992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41341004,-99.14694012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25792001,-99.10798992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.298462,-99.174613,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43749998,-99.17412012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41104997,-99.13912992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40828004,-99.07697016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31624001,-99.04437,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.337299,-99.222,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36166004,-99.09545004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44228996,-99.17331012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31538996,-99.09455004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35893997,-99.20594016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32215004,-99.04993992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31624001,-99.04437,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.334885,-99.243202,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40524002,-99.1845,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27097001,-99.21571992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46908998,-99.12791016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50566004,-99.12732984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.404839,-99.194832,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37881,-99.247988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38681999,-99.06702984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35538002,-99.24465996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40039001,-99.18839988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38052998,-99.05163012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37815002,-99.19878012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.492477,-99.215308,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43985996,-99.08076996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.410814,-99.144663,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37852001,-99.19766016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33383996,-99.15642,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48863996,-99.20796012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.507079,-99.086171,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46403,-99.12907008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55861001,-99.12975012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36313001,-99.18924012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27743003,-99.18529992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44891,-99.07614,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36249002,-99.18497988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30184001,-99.22336992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54466001,-99.12638988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34555004,-99.12049992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35154998,-99.05438016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25591004,-99.12879,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34052003,-99.20310012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35937998,-99.18564984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35663003,-99.08655984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44018,-99.10892016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38566997,-99.02473992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45242,-99.06235992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26694998,-99.15882984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37486997,-99.07301988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35482004,-99.01740996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45375002,-99.10242,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.399771,-99.188807,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30184001,-99.22336992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49283534,-99.0867837,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56785004,-99.13181004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48596003,-99.06922008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49266998,-99.17323992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49248998,-99.11584008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33134003,-99.24509988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37639997,-99.07272,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29653001,-99.10788984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34054001,-99.05118012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52115003,-99.16233012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44210996,-99.21602016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.441628,-99.094685,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3887,-99.14685984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38239001,-99.17784,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51601004,-99.15843996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38548997,-99.02436012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34054001,-99.05118012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46961,-99.18857988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49262003,-99.17316,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.457101,-99.190903,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29102003,-99.13740984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29956004,-99.10734012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46212002,-99.19820988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.284331,-99.115874,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32274998,-99.22934988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40302998,-99.22642992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46885004,-99.07147008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29834999,-99.23929992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.23515001,-99.16301016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36749,-99.139215,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43936001,-99.18199008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.334023,-99.088587,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28975,-99.064254,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32467004,-99.26304012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.342127,-98.996457,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3716,-99.13617,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.401376,-99.188152,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33335999,-99.03735,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46832003,-99.1035,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32201999,-99.23029992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.371367,-99.157791,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39872996,-99.17240004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30172004,-99.22524012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.370017,-99.14185,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28333997,-99.03840984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26341001,-99.00829008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.501937,-99.087887,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37941002,-99.09559008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30172004,-99.22524012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47794004,-99.11886012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.378906,-99.248082,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39472001,-99.05334012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48211001,-99.07386984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35819,-99.25540992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34247996,-99.14706,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33311996,-99.13546008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48200003,-99.07336008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36187001,-99.09622008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49487003,-99.18169992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41102999,-99.12785004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39388004,-99.20500992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37033001,-99.15680988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37347002,-99.10753992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48988997,-99.07309008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33035003,-99.31642992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.477118,-99.066884,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30172004,-99.22524012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.477133,-99.066911,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30172004,-99.22524012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39619997,-99.10703016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38026997,-99.24328008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43217,-99.20126988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48683996,-99.08255016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45836999,-99.16459992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31187996,-98.96650992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47054996,-99.07975008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.265252,-99.17156,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37168001,-99.08024004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34920998,-99.09491004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.455268,-99.209822,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44878004,-99.12876984,F,FALSA ALARMA
Robo-Vehiculo con Violencia,19.40214996,-99.17727984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37493,-99.11841012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54226997,-99.13556988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42041996,-99.14423004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48683996,-99.08255016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34298999,-99.12324996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52424999,-99.14851008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52902998,-99.15441984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.331508,-99.084412,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.487173,-99.082723,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42517997,-99.06531984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35248004,-99.31753008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34381997,-99.03408984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34526996,-99.07320996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3095,-99.03795012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50391998,-99.18325008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48683996,-99.08255016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36649997,-99.23250996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39564998,-99.11028996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50390999,-99.18313992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48683996,-99.08255016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45499004,-99.20198988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32876,-99.04601988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48295997,-99.06873984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45499004,-99.20198988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47780999,-99.14391,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52902998,-99.15441984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37819997,-99.23115996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30005,-99.04614984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36962999,-99.03489012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.535381,-99.15768,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45643004,-99.12366,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35583002,-99.13438008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28600001,-99.18696996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41717996,-99.09250992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.372169,-99.016869,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35359001,-99.08880984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49984,-99.088619,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25085996,-99.16927992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42082582,-99.05840971,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49777001,-99.09029016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31014998,-99.10805004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.344055,-99.032732,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31850999,-99.07580016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35765,-99.12170988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.456225,-99.107089,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.330275,-99.257568,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44995004,-99.09100008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26821997,-99.17574984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.358614,-99.183907,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48248,-99.11439,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34271,-99.20720988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28492001,-99.06900984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42353,-99.20625012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27200996,-99.15202008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28492001,-99.06900984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37439999,-99.10801008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35752004,-99.15316992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.479641,-99.06956,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.1934,-99.09056988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46988,-99.10019016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41652998,-99.18093996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33530003,-99.30979008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31470002,-99.15559992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.497391,-99.209886,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28017998,-99.11414016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37499003,-99.18582012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28017998,-99.11414016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.20596004,-98.96919012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.20971,-99.05211,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42043004,-99.21313008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36527003,-99.10519992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46734002,-99.08038008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.209542,-99.052084,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28375001,-99.16538004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.407435,-99.082394,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42146999,-99.08845992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36873998,-99.07558992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40582997,-99.19649988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38612996,-99.17485992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35770004,-99.03206988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44479889,-99.14423222,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27308996,-99.12792996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30842,-99.15108984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.491593,-99.080886,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.354422,-99.07662,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.311054,-99.042169,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39156002,-99.17901,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38329001,-99.23500008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38329001,-99.23500008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.287095,-99.23051,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46547999,-99.16994988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.387103,-99.115302,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38221001,-99.08391996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.20890997,-99.16395012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.477118,-99.066884,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47041001,-99.10126008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29538998,-99.15530004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50294996,-99.12378996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36020996,-99.06225984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.365834,-99.176504,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35897003,-99.29378988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33323003,-99.01918008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34755002,-99.07619004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38221001,-99.08391996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39870998,-99.13894992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26912996,-99.15275988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.4537,-99.1308,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25613999,-99.18366984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49240997,-99.08170992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33607997,-99.06887016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36339002,-99.20274012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36740996,-99.28829016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36398996,-99.18069984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37887002,-99.12832992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38013002,-99.12250008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40017857,-99.06780857,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.338599,-98.988308,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46547999,-99.16994988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.303616,-99.058082,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.349457,-99.084538,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42383996,-99.14793012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30156002,-99.22708008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32697998,-99.06909012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30188996,-99.17160984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25919999,-99.10747008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.354422,-99.07662,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27172997,-99.17372988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.194367,-99.004254,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41045003,-99.08651016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.20187998,-99.14906988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34253,-99.19928016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.320714,-99.058964,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30193001,-99.17220996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.342809,-98.978696,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32057,-99.05659992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48678002,-99.08197992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32840999,-99.04116996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37378997,-99.24544008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30895001,-99.04285008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49658003,-99.17692992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.314991,-99.151367,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3005,-99.02169,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31177,-99.076105,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28606004,-99.04407012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.369401,-99.035138,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48334004,-99.19558008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.342823,-99.034365,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48334004,-99.19558008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.312185,-98.963838,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33320996,-99.03458988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32204996,-99.16079004,N,DELITO DE ALTO IMPACTO
